Wall time,Step,Value
1692093294.0856173,127,0.44374725222587585
1692094493.5959916,255,0.42515286803245544
1692095559.599396,383,0.4214209020137787
1692096548.3381333,511,0.420038104057312
1692097531.0531902,639,0.4160739779472351
1692098535.6120489,767,0.4134281277656555
1692099514.3192227,895,0.4119538962841034
1692100495.4936132,1023,0.4080731272697449
1692101467.376052,1151,0.4060859680175781
1692102475.9922583,1279,0.4019656777381897
1692103540.2199001,1407,0.3996320366859436
1692104565.9278042,1535,0.39744970202445984
1692105558.10552,1663,0.3942048251628876
1692106531.6698089,1791,0.39263832569122314
1692107548.6492283,1919,0.39012962579727173
1692108547.4325094,2047,0.3880504369735718
