Wall time,Step,Value
1692110062.300613,127,0.3817196190357208
1692111191.9970236,255,0.36049431562423706
1692112305.057931,383,0.35785597562789917
1692113291.592767,511,0.3564288914203644
1692114297.439594,639,0.3554621934890747
1692115290.0019104,767,0.3542625308036804
1692116325.0445867,895,0.35230347514152527
1692117330.1095817,1023,0.35127395391464233
1692118316.99641,1151,0.34856170415878296
1692119487.0042064,1279,0.346635103225708
1692120713.7019825,1407,0.344608873128891
1692121706.078222,1535,0.3418380916118622
1692122672.0231109,1663,0.33870941400527954
1692123625.2264438,1791,0.33677273988723755
1692124572.704993,1919,0.3329256474971771
1692125524.278111,2047,0.3291436433792114
