Wall time,Step,Value
1692110055.7818527,127,0.43719619512557983
1692111166.5273352,255,0.4241618514060974
1692112332.149693,383,0.4213581383228302
1692113352.316265,511,0.41967785358428955
1692114310.1717944,639,0.41732266545295715
1692115300.1486385,767,0.41495609283447266
1692116354.390889,895,0.413487046957016
1692117364.3303747,1023,0.4119292199611664
1692118336.0100198,1151,0.4101673662662506
1692119494.8371713,1279,0.40883979201316833
1692120710.1402676,1407,0.4064308702945709
1692121711.4399147,1535,0.4035244286060333
1692122675.7267354,1663,0.40171217918395996
1692123645.554661,1791,0.39870887994766235
1692124595.8239954,1919,0.39523911476135254
1692125557.8998857,2047,0.39098548889160156
