Wall time,Step,Value
1692108883.9007363,0,0.5442323684692383
1692108907.3426611,3,0.4880574941635132
1692108914.9407759,4,0.48053836822509766
1692108963.281631,10,0.4244753122329712
1692108970.9991462,11,0.46777981519699097
1692108994.2504792,14,0.4080861806869507
1692109002.0904984,15,0.39039885997772217
1692109023.2430892,18,0.39522838592529297
1692109030.1518524,19,0.39513832330703735
1692109036.9196875,20,0.37662726640701294
1692109050.6301959,22,0.42022979259490967
1692109057.5472374,23,0.4041169583797455
1692109078.4210494,26,0.36837446689605713
1692109085.3516543,27,0.385830283164978
1692109127.1116655,33,0.3798829913139343
1692109147.9074051,36,0.3781816065311432
1692109154.994729,37,0.36907804012298584
1692109162.0352106,38,0.39094337821006775
1692109169.1983247,39,0.37888777256011963
1692109176.418748,40,0.3685418665409088
1692109227.7257013,47,0.34504538774490356
1692109235.4651935,48,0.3785553276538849
1692109242.7114646,49,0.38842424750328064
1692109257.5120356,51,0.3537919223308563
1692109264.70017,52,0.3763013482093811
1692109279.5840077,54,0.35891616344451904
1692109302.1510425,57,0.3611401319503784
1692109324.7800064,60,0.3965921700000763
1692109332.6309705,61,0.3689858913421631
1692109340.444893,62,0.3644341826438904
1692109348.0978348,63,0.372123122215271
1692109363.4776793,65,0.34747976064682007
1692109370.9744945,66,0.36837902665138245
1692109378.2942877,67,0.36459583044052124
1692109385.9625528,68,0.36321592330932617
1692109402.1783447,70,0.36053186655044556
1692109409.535515,71,0.3812953233718872
1692109460.6641622,77,0.353507399559021
1692109477.8657758,79,0.3539533019065857
1692109485.7746782,80,0.383124977350235
1692109507.1431541,82,0.34745481610298157
1692109577.032251,85,0.3684316575527191
1692109658.9687173,89,0.3868709206581116
1692109666.9691017,90,0.3764050006866455
1692109708.1577163,95,0.36326053738594055
1692109740.7352252,99,0.37706464529037476
1692109748.3684802,100,0.375224769115448
1692109771.054156,103,0.35964977741241455
1692109793.3967865,106,0.3761877417564392
1692109801.1135397,107,0.3898167908191681
1692109816.3969533,109,0.36787259578704834
1692109856.0838284,114,0.40667030215263367
1692109871.9444604,116,0.3582397997379303
1692109910.365739,121,0.37168270349502563
1692109939.938348,125,0.3822246491909027
1692109947.4361658,126,0.3733883798122406
1692110101.9473605,128,0.36229407787323
1692110127.4302447,130,0.338741660118103
1692110134.7470243,131,0.3497830927371979
1692110142.1613204,132,0.3591512143611908
1692110172.3025465,136,0.3751790225505829
1692110179.990189,137,0.36992061138153076
1692110226.981148,143,0.35814160108566284
1692110234.7943094,144,0.3552190661430359
1692110250.4601836,146,0.3735700845718384
1692110258.272338,147,0.3510793149471283
1692110282.2512789,150,0.3671790659427643
1692110340.1307206,157,0.3647580146789551
1692110355.2806566,159,0.3376495838165283
1692110363.767185,160,0.3607466220855713
1692110379.3405876,162,0.3529675006866455
1692110394.5691705,164,0.35868039727211
1692110443.9941857,170,0.34486570954322815
1692110451.2243493,171,0.40821197628974915
1692110459.0580401,172,0.3583122193813324
1692110481.326141,175,0.3496984541416168
1692110488.9467194,176,0.388393759727478
1692110496.5163312,177,0.36267173290252686
1692110503.9338539,178,0.35882043838500977
1692110518.945579,180,0.3671424388885498
1692110528.1552594,181,0.33218005299568176
1692110551.3505585,184,0.3761252760887146
1692110559.1592474,185,0.36392098665237427
1692110567.7504418,186,0.36303430795669556
1692110591.0656965,189,0.3700476586818695
1692110598.7657843,190,0.3372175991535187
1692110606.401773,191,0.3573862314224243
1692110613.968197,192,0.3613404333591461
1692110638.2010279,195,0.3633984923362732
1692110669.3002906,199,0.35992926359176636
1692110677.0034668,200,0.3718927800655365
1692110694.042191,202,0.3470636010169983
1692110702.1866128,203,0.359020471572876
1692110710.1307514,204,0.3842027187347412
1692110717.7597747,205,0.3681219816207886
1692110734.3339746,207,0.3285840153694153
1692110750.520204,209,0.3806726336479187
1692110766.330923,211,0.37059280276298523
1692110782.5575035,213,0.3639892041683197
1692110797.9310014,215,0.3521978557109833
1692110805.811999,216,0.3506215214729309
1692110822.5204148,218,0.38095390796661377
1692110830.8723564,219,0.33119115233421326
1692110839.8012702,220,0.35431504249572754
1692110847.6737108,221,0.3604840636253357
1692110855.2099025,222,0.3819161653518677
1692110872.4280565,224,0.3492368757724762
1692110880.99377,225,0.33702486753463745
1692110915.3719578,229,0.37169578671455383
1692110969.3244007,235,0.359700471162796
1692110987.3070877,237,0.35554006695747375
1692110995.3149035,238,0.3503143787384033
1692111002.942262,239,0.357847660779953
1692111020.8230047,241,0.34204164147377014
1692111029.9196403,242,0.3725062608718872
1692111046.6079938,244,0.3330046236515045
1692111055.7395852,245,0.36178892850875854
1692111063.7978866,246,0.34192603826522827
1692111071.7637172,247,0.3586016893386841
1692111113.9232876,252,0.3404914438724518
1692111121.6457584,253,0.3682263195514679
1692111128.7978945,254,0.3556961417198181
1692111223.5031908,257,0.3529852628707886
1692111231.2118907,258,0.35088711977005005
1692111242.5401268,259,0.3373797833919525
1692111250.0465102,260,0.3682466745376587
1692111264.693222,262,0.3340866267681122
1692111324.1825104,270,0.36659517884254456
1692111331.504731,271,0.3574744164943695
