Wall time,Step,Value
1692126002.532834,0,0.46686291694641113
1692126020.9426785,3,0.4616049528121948
1692126027.0212812,4,0.45166507363319397
1692126065.3589878,10,0.3907147943973541
1692126071.6953313,11,0.42849427461624146
1692126091.0653005,14,0.39586079120635986
1692126097.542346,15,0.3757016658782959
1692126116.8007429,18,0.4363578259944916
1692126123.3629591,19,0.3662872016429901
1692126129.7300017,20,0.38467514514923096
1692126142.684653,22,0.4094800651073456
1692126149.2445352,23,0.42111778259277344
1692126168.694199,26,0.3657049238681793
1692126175.05001,27,0.38116756081581116
1692126213.8593216,33,0.372767835855484
1692126233.2470207,36,0.3826168477535248
1692126239.790711,37,0.38686949014663696
1692126246.1523314,38,0.3583991229534149
1692126252.6838675,39,0.3680065870285034
1692126259.036298,40,0.34582871198654175
1692126304.2918744,47,0.3727928400039673
1692126310.8505461,48,0.364164799451828
1692126317.3715928,49,0.4011138379573822
1692126330.3289385,51,0.3633783161640167
1692126336.6957545,52,0.36771106719970703
1692126349.636616,54,0.3757410943508148
1692126369.1171434,57,0.37790390849113464
1692126388.583248,60,0.38191062211990356
1692126394.9044917,61,0.36800602078437805
1692126401.4779127,62,0.3786831498146057
1692126407.8187847,63,0.3550746440887451
1692126420.7996862,65,0.36111003160476685
1692126427.3630044,66,0.34629055857658386
1692126433.9773524,67,0.34885504841804504
1692126440.2947974,68,0.3851467967033386
1692126453.2214713,70,0.3624592125415802
1692126459.78512,71,0.35730841755867004
1692126498.5583026,77,0.33371585607528687
1692126511.4392436,79,0.38236239552497864
1692126517.987246,80,0.36242738366127014
1692126531.0092278,82,0.3766072690486908
1692126550.7314153,85,0.36193767189979553
1692126576.8488667,89,0.36581695079803467
1692126583.450003,90,0.36460715532302856
1692126616.1476767,95,0.36872732639312744
1692126642.647995,99,0.3579936623573303
1692126649.1240304,100,0.37627676129341125
1692126668.9754343,103,0.3632042706012726
1692126688.6578195,106,0.377638041973114
1692126695.3609116,107,0.373932808637619
1692126708.5298626,109,0.38075312972068787
1692126741.6223474,114,0.3899470269680023
1692126754.817966,116,0.36852335929870605
1692126787.8718355,121,0.3449702560901642
1692126814.3034298,125,0.33477336168289185
1692126820.981667,126,0.3547057509422302
1692126867.0579436,128,0.368291974067688
1692126879.4658487,130,0.3416999578475952
1692126885.899786,131,0.348202109336853
1692126892.1747708,132,0.3550896644592285
1692126918.21626,136,0.40240955352783203
1692126924.6399086,137,0.394248902797699
1692126963.9434402,143,0.3781954050064087
1692126970.5692778,144,0.3633306920528412
1692126983.6844566,146,0.38826242089271545
1692126990.3638315,147,0.35998469591140747
1692127010.0286257,150,0.3411004841327667
1692127056.2185256,157,0.37788835167884827
1692127069.397833,159,0.3507980406284332
1692127076.0574353,160,0.3677036762237549
1692127089.1501434,162,0.3686814308166504
1692127102.3134432,164,0.3595101833343506
1692127141.8925962,170,0.3566058278083801
1692127148.5455012,171,0.34306642413139343
1692127155.092278,172,0.35776281356811523
1692127174.9343908,175,0.36610671877861023
1692127181.6239123,176,0.37224990129470825
1692127188.1722672,177,0.3806663751602173
1692127194.8121493,178,0.36267954111099243
1692127207.9790916,180,0.3779418170452118
1692127214.6794274,181,0.3735416531562805
1692127234.2898366,184,0.366157203912735
1692127240.9766698,185,0.3455667197704315
1692127247.4997327,186,0.35368332266807556
1692127267.2239385,189,0.3587406277656555
1692127273.9163663,190,0.36745893955230713
1692127280.3781514,191,0.37824520468711853
1692127287.105696,192,0.348820298910141
1692127306.8287063,195,0.3570939600467682
1692127332.9254627,199,0.347017765045166
1692127339.4918945,200,0.3565109968185425
1692127352.551437,202,0.386605441570282
1692127359.1685092,203,0.3839152157306671
1692127365.6231723,204,0.36362093687057495
1692127372.2687726,205,0.39427030086517334
1692127385.3088486,207,0.36886686086654663
1692127398.3447168,209,0.3573865294456482
1692127411.3546875,211,0.37487438321113586
1692127424.3390522,213,0.38979536294937134
1692127437.3832498,215,0.36511510610580444
1692127443.9288266,216,0.3537166118621826
1692127456.8732262,218,0.3558243215084076
1692127463.4270954,219,0.3553847372531891
1692127469.8181312,220,0.3442837595939636
1692127476.414955,221,0.3765709400177002
1692127482.7103608,222,0.3547621965408325
1692127495.637029,224,0.36714258790016174
1692127502.179309,225,0.3619435131549835
1692127528.09685,229,0.35506725311279297
1692127567.2676084,235,0.3684990704059601
1692127580.2815363,237,0.3869016170501709
1692127586.7251344,238,0.37839674949645996
1692127593.3201926,239,0.3613632321357727
1692127606.493228,241,0.3649832606315613
1692127613.0742047,242,0.34895122051239014
1692127626.2745826,244,0.3529968559741974
1692127632.6730459,245,0.36004406213760376
1692127639.3598237,246,0.36415016651153564
1692127645.8271964,247,0.3450314402580261
1692127678.8437297,252,0.3898347318172455
1692127685.5579793,253,0.36830246448516846
1692127692.0114925,254,0.35706445574760437
1692127742.6009562,257,0.36606597900390625
1692127748.7512732,258,0.357492059469223
1692127754.772922,259,0.3697271943092346
1692127761.1187973,260,0.34335872530937195
1692127773.7202444,262,0.3561292886734009
1692127825.0365176,270,0.3606366813182831
1692127831.3703134,271,0.3712064027786255
1692127850.6252623,274,0.3476714491844177
1692127863.4410546,276,0.34552720189094543
1692127876.3408587,278,0.3363572359085083
1692127889.232807,280,0.36044687032699585
1692127902.1289682,282,0.364127516746521
1692127908.6832476,283,0.3373093903064728
1692127921.5583897,285,0.34568458795547485
1692127934.4573088,287,0.36946284770965576
1692127941.0101233,288,0.3639128506183624
1692127953.7841914,290,0.33950793743133545
1692127986.2331507,295,0.37270626425743103
1692127992.596185,296,0.3456692695617676
1692127999.0891902,297,0.3492690324783325
1692128005.5253172,298,0.35262027382850647
1692128057.67881,306,0.365715354681015
1692128070.5504699,308,0.35210806131362915
1692128076.8711,309,0.34952864050865173
1692128096.2984912,312,0.3913172483444214
1692128102.9327028,313,0.3758258819580078
1692128122.1989977,316,0.3515145778656006
1692128135.1368253,318,0.38313236832618713
1692128141.6530328,319,0.3763517439365387
1692128161.1129696,322,0.3567170202732086
1692128173.9997556,324,0.34853890538215637
1692128206.1256804,329,0.373288631439209
1692128212.6561918,330,0.37805843353271484
1692128219.2288432,331,0.36848804354667664
1692128225.6467543,332,0.36014631390571594
1692128258.2949321,337,0.35314303636550903
1692128264.9162343,338,0.36908167600631714
1692128278.0748398,340,0.357590913772583
1692128297.4515848,343,0.35526686906814575
1692128304.0413673,344,0.38589534163475037
1692128310.4066842,345,0.3759062886238098
