Wall time,Step,Value
1692092350.9510205,0,0.5276371240615845
1692092372.5486214,3,0.49665629863739014
1692092379.4654634,4,0.49009689688682556
1692092421.7113237,10,0.46982476115226746
1692092428.662434,11,0.4972819983959198
1692092449.2572594,14,0.4620119333267212
1692092456.2027752,15,0.45028701424598694
1692092477.5400078,18,0.45518389344215393
1692092484.587074,19,0.4198097884654999
1692092491.606889,20,0.44215768575668335
1692092505.5199473,22,0.45648109912872314
1692092512.6476877,23,0.4352775514125824
1692092534.775019,26,0.43429893255233765
1692092541.9660919,27,0.44298359751701355
1692092584.754823,33,0.4518086612224579
1692092605.955986,36,0.42413899302482605
1692092612.9853706,37,0.4443463087081909
1692092619.9213598,38,0.42644187808036804
1692092626.9355779,39,0.41099226474761963
1692092633.8816917,40,0.4666088819503784
1692092682.8205614,47,0.43379130959510803
1692092689.9073174,48,0.4479939341545105
1692092696.9047444,49,0.4500075876712799
1692092710.880207,51,0.4314735531806946
1692092717.716561,52,0.4425739645957947
1692092731.5762436,54,0.44545555114746094
1692092752.497566,57,0.45521119236946106
1692092773.1925163,60,0.4071820080280304
1692092779.985982,61,0.4484184980392456
1692092786.962781,62,0.42850154638290405
1692092793.7331433,63,0.44075578451156616
1692092807.6309001,65,0.4434865713119507
1692092814.7065644,66,0.43268880248069763
1692092821.8155396,67,0.43622109293937683
1692092828.7591026,68,0.4387436509132385
1692092843.3410475,70,0.44195473194122314
1692092850.6838367,71,0.4335249364376068
1692092893.1890619,77,0.4231547713279724
1692092907.2446487,79,0.4317503273487091
1692092914.2841196,80,0.4460989832878113
1692092928.1772885,82,0.4279009699821472
1692092950.4342577,85,0.4072442650794983
1692092979.27378,89,0.430829256772995
1692092986.2891035,90,0.41661155223846436
1692093022.006148,95,0.4360581040382385
1692093050.8584018,99,0.4379163682460785
1692093058.7200713,100,0.4398982524871826
1692093079.8970416,103,0.4264194965362549
1692093100.5706925,106,0.43324214220046997
1692093107.5590937,107,0.43271559476852417
1692093121.6958377,109,0.44640153646469116
1692093157.248422,114,0.44112205505371094
1692093171.3259954,116,0.42217499017715454
1692093206.783717,121,0.4400232434272766
1692093234.8520656,125,0.43751290440559387
1692093241.9981086,126,0.43327927589416504
1692093558.3227732,128,0.42317163944244385
1692093571.5513933,130,0.42875024676322937
1692093578.3279145,131,0.42459577322006226
1692093585.1675434,132,0.4310925006866455
1692093613.1048167,136,0.4109906852245331
1692093620.1505444,137,0.425884872674942
1692093661.6777713,143,0.4235581159591675
1692093668.728548,144,0.4150453209877014
1692093682.5129015,146,0.4276522397994995
1692093689.3303118,147,0.41921746730804443
1692093710.1007555,150,0.4062047302722931
1692093759.0175323,157,0.4152809679508209
1692093773.100246,159,0.40802812576293945
1692093780.2538652,160,0.41624319553375244
1692093794.173411,162,0.4195665717124939
1692093808.0151663,164,0.42760905623435974
1692093849.5411232,170,0.4314092695713043
1692093856.5552747,171,0.41370725631713867
1692093863.3880024,172,0.4107372462749481
1692093884.3105679,175,0.41983523964881897
1692093891.211885,176,0.42163997888565063
1692093898.181793,177,0.4393351376056671
1692093905.0551155,178,0.41959118843078613
1692093918.7510724,180,0.43491482734680176
1692093925.7372956,181,0.44292131066322327
1692093946.640571,184,0.42099761962890625
1692093953.6318676,185,0.4074021577835083
1692093960.783909,186,0.43498265743255615
1692093981.9582677,189,0.41510137915611267
1692093989.1205602,190,0.4320083558559418
1692093996.0843697,191,0.44947636127471924
1692094003.2014806,192,0.4006899297237396
1692094024.490145,195,0.4363586902618408
1692094052.6015024,199,0.4304640293121338
1692094059.4617062,200,0.40853849053382874
1692094073.5147119,202,0.395445317029953
1692094080.7081041,203,0.438213586807251
1692094087.7747462,204,0.40559181571006775
1692094094.7999923,205,0.4270476698875427
1692094108.8653758,207,0.43359607458114624
1692094122.8208869,209,0.4283406436443329
1692094136.9794567,211,0.43324971199035645
1692094151.1911218,213,0.4161260724067688
1692094165.425202,215,0.4141705632209778
1692094172.4032211,216,0.42501798272132874
1692094186.5494123,218,0.42048850655555725
1692094193.5842156,219,0.42415305972099304
1692094200.4883006,220,0.41910552978515625
1692094207.588708,221,0.4156642258167267
1692094214.5011044,222,0.4259112775325775
1692094228.620965,224,0.41436052322387695
1692094235.8428435,225,0.4237845540046692
1692094264.4224439,229,0.4166222810745239
1692094307.4678462,235,0.4330413341522217
1692094321.5142632,237,0.41411441564559937
1692094328.3962688,238,0.3988036513328552
1692094335.4423487,239,0.41219624876976013
1692094349.2759821,241,0.42285120487213135
1692094356.0853083,242,0.3996330201625824
1692094370.4321177,244,0.4137296676635742
1692094377.4763536,245,0.41394633054733276
1692094384.4823103,246,0.4373475909233093
1692094391.3347697,247,0.3898279666900635
1692094426.7168694,252,0.42792487144470215
1692094437.5156567,253,0.44244739413261414
1692094448.070584,254,0.4204612076282501
1692094623.1799192,257,0.41787540912628174
1692094629.947055,258,0.4241696000099182
1692094636.540479,259,0.42154476046562195
1692094643.30387,260,0.4070889949798584
1692094656.9879856,262,0.44675183296203613
1692094712.9828007,270,0.4214346408843994
1692094720.1228697,271,0.41767093539237976
1692094741.4107797,274,0.4136147201061249
1692094755.6861274,276,0.4200565218925476
1692094769.7756739,278,0.420803427696228
1692094783.7124825,280,0.4249250590801239
1692094797.6176126,282,0.4131581485271454
1692094804.7754776,283,0.4204539656639099
1692094818.8080733,285,0.4328323006629944
1692094832.5285466,287,0.4147563874721527
1692094839.4864178,288,0.41182640194892883
1692094853.603961,290,0.4028124213218689
1692094888.8375778,295,0.415387362241745
1692094895.9702652,296,0.42165157198905945
1692094902.936385,297,0.4295194149017334
1692094910.2432258,298,0.4166547656059265
1692094966.4773207,306,0.4087127149105072
1692094980.4734104,308,0.41395536065101624
1692094987.574062,309,0.4199087619781494
1692095008.8547077,312,0.42278799414634705
1692095015.8990989,313,0.41662248969078064
1692095036.6248217,316,0.3970681130886078
1692095050.373071,318,0.43324488401412964
1692095057.1383731,319,0.407503604888916
1692095078.022891,322,0.41179966926574707
1692095091.8962066,324,0.4176573157310486
1692095126.9615695,329,0.4141117334365845
1692095133.9250998,330,0.4239102602005005
1692095140.9576888,331,0.4155932366847992
1692095147.8958735,332,0.4263506531715393
1692095183.7808661,337,0.4015401303768158
1692095191.0818145,338,0.41417181491851807
1692095205.21759,340,0.4195552468299866
1692095226.237593,343,0.3968724012374878
1692095233.3381581,344,0.42213737964630127
1692095240.3316658,345,0.41293850541114807
1692095247.4595397,346,0.4197431206703186
1692095261.3682463,348,0.4182444214820862
1692095275.3243608,350,0.42435285449028015
1692095289.2212205,352,0.4061044156551361
1692095296.2095335,353,0.4203920066356659
1692095303.231512,354,0.41627851128578186
1692095330.9579415,358,0.41385868191719055
1692095344.8172388,360,0.4235585033893585
1692095358.6941156,362,0.40619778633117676
1692095365.8406851,363,0.4228834807872772
1692095372.9252114,364,0.44821393489837646
1692095380.065087,365,0.4265187680721283
1692095386.9398956,366,0.4527035057544708
1692095393.9977858,367,0.43531399965286255
1692095400.9379435,368,0.4287203252315521
1692095443.4167285,374,0.43421128392219543
