Wall time,Step,Value
1692108884.735651,0,0.5918552279472351
1692108908.5577161,3,0.5225723385810852
1692108916.3983886,4,0.515803873538971
1692108966.0077035,10,0.47366803884506226
1692108973.6786785,11,0.5037037134170532
1692108997.3969495,14,0.4438439607620239
1692109005.0159588,15,0.4148280620574951
1692109026.6597326,18,0.3659677803516388
1692109033.5310936,19,0.392539918422699
1692109040.3423676,20,0.40002554655075073
1692109054.1100364,22,0.3962059020996094
1692109061.064161,23,0.3613322973251343
1692109081.7641003,26,0.37746596336364746
1692109088.8593931,27,0.3830081522464752
1692109130.9280405,33,0.4112747311592102
1692109151.7832983,36,0.3581080734729767
1692109158.7983365,37,0.3724074363708496
1692109166.0465987,38,0.33955836296081543
1692109173.6177864,39,0.3428332805633545
1692109180.9837565,40,0.38286811113357544
1692109232.810913,47,0.34373408555984497
1692109240.3854902,48,0.36008456349372864
1692109248.0240295,49,0.37964653968811035
1692109263.002905,51,0.3379078507423401
1692109270.627836,52,0.3762018084526062
1692109285.20948,54,0.3958865702152252
1692109309.0648746,57,0.3624131679534912
1692109331.7443957,60,0.37802863121032715
1692109339.3609045,61,0.3664894104003906
1692109347.0844035,62,0.3836354911327362
1692109355.147708,63,0.3744204640388489
1692109369.773786,65,0.3644799292087555
1692109376.9159346,66,0.35517188906669617
1692109384.4938037,67,0.380868524312973
1692109392.6466327,68,0.40703439712524414
1692109408.775135,70,0.3730928599834442
1692109417.2750468,71,0.3924400806427002
1692109470.329538,77,0.35580840706825256
1692109486.7853916,79,0.4056689739227295
1692109495.0928047,80,0.36476930975914
1692109522.9503067,82,0.3770918846130371
1692109612.7292173,85,0.3418305814266205
1692109665.5355465,89,0.3723123073577881
1692109674.2844746,90,0.38753822445869446
1692109716.0478845,95,0.385400652885437
1692109749.0479953,99,0.37305667996406555
1692109756.8695004,100,0.36438262462615967
1692109779.8051944,103,0.3707071542739868
1692109802.5359561,106,0.3675970733165741
1692109810.4261491,107,0.3731722831726074
1692109827.2631075,109,0.359904021024704
