Wall time,Step,Value
1692110062.3005943,127,76.0
1692111191.9970045,255,36.0
1692112305.0579116,383,68.0
1692113291.592748,511,46.0
1692114297.4395723,639,66.0
1692115290.0018857,767,62.0
1692116325.044566,895,60.0
1692117330.1095557,1023,80.0
1692118316.996386,1151,42.0
1692119487.0041869,1279,60.0
1692120713.7019608,1407,92.0
1692121706.0782015,1535,94.0
1692122672.0230908,1663,88.0
1692123625.2264194,1791,98.0
1692124572.7049716,1919,108.0
1692125524.2780917,2047,76.0
