Wall time,Step,Value
1692166736.0867565,127,0.43609896302223206
1692168087.7311304,255,0.42334380745887756
1692169349.358064,383,0.421875536441803
1692170600.7414746,511,0.4175666570663452
1692171817.0330865,639,0.4143064618110657
1692173041.0427938,767,0.4126870930194855
1692174262.052731,895,0.40967467427253723
1692175475.7214932,1023,0.40682700276374817
1692176690.6464105,1151,0.40747010707855225
1692177905.1832983,1279,0.4050663113594055
1692179130.748308,1407,0.40210017561912537
1692180386.50756,1535,0.40233826637268066
1692181658.1506507,1663,0.3990928828716278
1692182932.507683,1791,0.3962413966655731
1692184205.4171517,1919,0.39291661977767944
1692185469.6683602,2047,0.38867664337158203
