Wall time,Step,Value
1692146134.3510475,127,0.43825435638427734
1692147358.9125593,255,0.42729508876800537
1692148582.0937097,383,0.42073681950569153
1692149809.6333983,511,0.41875359416007996
1692151035.852362,639,0.41518434882164
1692152258.649312,767,0.41337835788726807
1692153552.0596614,895,0.40989771485328674
1692154871.3782372,1023,0.40768352150917053
1692156088.371503,1151,0.4048921763896942
1692157316.331238,1279,0.4039515256881714
1692158543.6489806,1407,0.40182825922966003
1692159766.886147,1535,0.3980414569377899
1692160978.6901982,1663,0.39740312099456787
1692162201.5963845,1791,0.3937833309173584
1692163439.1055894,1919,0.39010751247406006
1692164671.260437,2047,0.38910356163978577
