Wall time,Step,Value
1692165564.3865435,0,0.5416010618209839
1692165590.8517492,3,0.4960079789161682
1692165599.7320657,4,0.4907089173793793
1692165653.5710497,10,0.45099854469299316
1692165662.3817399,11,0.4832739233970642
1692165688.9605937,14,0.43775656819343567
1692165697.772469,15,0.40968990325927734
1692165724.2753592,18,0.3604547679424286
1692165733.081898,19,0.39013785123825073
1692165742.0514507,20,0.38751402497291565
1692165759.844984,22,0.382171630859375
1692165768.697615,23,0.402116060256958
1692165795.4568226,26,0.40087366104125977
1692165804.4637566,27,0.3920842409133911
1692165859.4533262,33,0.40766534209251404
1692165887.0249217,36,0.36647188663482666
1692165895.9808998,37,0.37699437141418457
1692165905.1248076,38,0.36341577768325806
1692165914.0067418,39,0.3484855890274048
1692165922.7713392,40,0.3832962214946747
1692165984.2245827,47,0.3449261486530304
1692165993.2213938,48,0.3942510783672333
1692166001.991315,49,0.37121620774269104
1692166019.736671,51,0.37273281812667847
1692166028.8117213,52,0.3572089374065399
1692166046.560015,54,0.3816785216331482
1692166073.4076786,57,0.3696638345718384
1692166100.4219701,60,0.35295119881629944
1692166109.5213463,61,0.36598968505859375
1692166118.5771234,62,0.3750241696834564
1692166127.6901915,63,0.36546939611434937
1692166145.8145218,65,0.3514738380908966
1692166154.7708569,66,0.3868666887283325
1692166163.7480617,67,0.3912964165210724
1692166172.8252087,68,0.39502784609794617
1692166190.9914956,70,0.37840142846107483
1692166200.1060154,71,0.37871718406677246
1692166254.606427,77,0.3911384046077728
1692166272.6126173,79,0.35461512207984924
1692166281.6969721,80,0.3677424490451813
1692166299.772073,82,0.3682491183280945
1692166326.5172186,85,0.3682711720466614
1692166362.289586,89,0.3634122908115387
1692166371.0572038,90,0.3870415985584259
1692166415.1210508,95,0.3476698100566864
1692166450.4987292,99,0.36771631240844727
1692166459.439427,100,0.3623071014881134
1692166486.1404037,103,0.3509455621242523
1692166513.5518665,106,0.3830510973930359
1692166522.8119755,107,0.3436146676540375
1692166541.4571748,109,0.36627981066703796
1692166588.0243888,114,0.35482144355773926
1692166606.636252,116,0.3551638126373291
1692166652.537078,121,0.36329835653305054
1692166689.5404093,125,0.3599931001663208
1692166698.7435002,126,0.36301955580711365
1692166920.3782535,128,0.37464475631713867
1692166937.6487105,130,0.3435009717941284
1692166946.2802942,131,0.3494833707809448
1692166955.3112597,132,0.37013790011405945
1692166990.827253,136,0.34942615032196045
1692166999.7433157,137,0.36453837156295776
1692167052.8309622,143,0.36306044459342957
1692167061.7388995,144,0.35540318489074707
1692167079.6733296,146,0.34841468930244446
1692167088.5321405,147,0.3854729235172272
1692167115.05961,150,0.35046160221099854
1692167177.3709373,157,0.37191134691238403
1692167195.3037243,159,0.35700222849845886
1692167204.3834867,160,0.34328335523605347
1692167222.323367,162,0.36786091327667236
1692167240.3027582,164,0.35433539748191833
1692167293.88432,170,0.34599369764328003
1692167302.5887895,171,0.3706178069114685
1692167311.4063406,172,0.3786203861236572
1692167338.0271277,175,0.3460980951786041
1692167346.7288518,176,0.36689409613609314
