Wall time,Step,Value
1692165563.118773,0,0.5303491950035095
1692165589.5188365,3,0.4884973466396332
1692165598.5373843,4,0.4787943959236145
1692165652.4670153,10,0.4077865481376648
1692165661.2936914,11,0.46194711327552795
1692165688.3948936,14,0.40566274523735046
1692165697.5098138,15,0.3777368664741516
1692165724.6718712,18,0.39139655232429504
1692165733.5925093,19,0.4134020209312439
1692165742.941668,20,0.38729220628738403
1692165761.192419,22,0.4196875989437103
1692165770.3561752,23,0.40342187881469727
1692165797.7940385,26,0.38740164041519165
1692165806.9847322,27,0.37282460927963257
1692165861.7747405,33,0.38952335715293884
1692165889.9106548,36,0.3754931092262268
1692165899.3163927,37,0.3626239001750946
1692165908.8379269,38,0.348701536655426
1692165918.1432393,39,0.3515063524246216
1692165927.2640758,40,0.3859185576438904
1692165990.6776166,47,0.36631250381469727
1692165999.786565,48,0.3578687310218811
1692166008.729382,49,0.3734552562236786
1692166026.906801,51,0.39792606234550476
1692166036.0087137,52,0.365225613117218
1692166054.497716,54,0.4079265296459198
1692166082.7889733,57,0.3572060763835907
1692166110.8557272,60,0.3770090341567993
1692166120.4946063,61,0.39035269618034363
1692166129.9948502,62,0.36796921491622925
1692166139.3472867,63,0.3756941258907318
1692166158.0684674,65,0.3630107641220093
1692166167.4120386,66,0.38044190406799316
1692166176.6437156,67,0.38507968187332153
1692166186.0884576,68,0.36950352787971497
1692166204.6010206,70,0.38034963607788086
1692166213.9079313,71,0.3820194900035858
1692166269.7704368,77,0.3671838641166687
1692166288.0785935,79,0.3558819890022278
1692166297.3977695,80,0.3838687837123871
1692166315.799544,82,0.3748754560947418
1692166343.5593436,85,0.3788023293018341
1692166380.3313878,89,0.36712223291397095
1692166389.4738467,90,0.349874883890152
1692166434.889041,95,0.3815740644931793
1692166471.675777,99,0.37772485613822937
1692166480.8134215,100,0.37125420570373535
1692166508.847116,103,0.3618219494819641
1692166536.5442655,106,0.35005810856819153
1692166545.8158727,107,0.36353999376296997
1692166564.385431,109,0.372274786233902
1692166611.1253061,114,0.37057122588157654
1692166629.846338,116,0.35324782133102417
1692166676.5925694,121,0.3626040816307068
1692166716.8179924,125,0.3799474239349365
1692166727.7853155,126,0.3517594039440155
1692166923.3280535,128,0.3536985516548157
1692166940.865712,130,0.382030189037323
1692166949.6299682,131,0.3551371395587921
1692166958.5248344,132,0.36016562581062317
1692166994.533009,136,0.3549284040927887
1692167003.598985,137,0.3615036904811859
1692167058.2725875,143,0.3552796542644501
1692167067.5650074,144,0.35442855954170227
1692167085.8898954,146,0.35820743441581726
