Wall time,Step,Value
1692144964.4253736,0,0.4842434823513031
1692144990.7695804,3,0.4883677065372467
1692144999.7951796,4,0.4832305610179901
1692145054.0464435,10,0.44641929864883423
1692145062.9929655,11,0.47104156017303467
1692145090.1814404,14,0.45178601145744324
1692145099.235671,15,0.4261030852794647
1692145126.2621148,18,0.42170441150665283
1692145135.213371,19,0.4393842816352844
1692145144.1393383,20,0.440652072429657
1692145162.0714855,22,0.4604124426841736
1692145171.1387024,23,0.4571068584918976
1692145198.5296965,26,0.45823416113853455
1692145207.3181007,27,0.4337347745895386
1692145261.0074828,33,0.40873798727989197
1692145287.616183,36,0.43179386854171753
1692145296.3919995,37,0.4374156594276428
1692145305.1527238,38,0.4220651388168335
1692145313.9367764,39,0.43775609135627747
1692145322.8192546,40,0.45292553305625916
1692145384.8944178,47,0.4105508625507355
1692145393.898679,48,0.40967702865600586
1692145402.97845,49,0.4337042570114136
1692145420.9635582,51,0.4402877986431122
1692145430.0015974,52,0.45728054642677307
1692145448.0064697,54,0.4430134892463684
1692145475.1531346,57,0.45130276679992676
1692145502.056923,60,0.4207034409046173
1692145511.0774527,61,0.4467106759548187
1692145519.9040282,62,0.4319046139717102
1692145528.9124386,63,0.4573030471801758
1692145546.7112715,65,0.45031797885894775
1692145555.6921895,66,0.4152446985244751
1692145564.5279484,67,0.4581547677516937
1692145573.5171957,68,0.4207804799079895
1692145591.1932256,70,0.42852821946144104
1692145599.9329975,71,0.4320305287837982
1692145653.7747235,77,0.43172362446784973
1692145671.1530898,79,0.43194812536239624
1692145679.727358,80,0.42791739106178284
1692145697.1116672,82,0.4221552908420563
1692145723.3536713,85,0.4129320979118347
1692145759.6392016,89,0.4234384298324585
1692145768.7016165,90,0.4302597939968109
1692145814.4340358,95,0.43804028630256653
1692145851.1289544,99,0.42509883642196655
1692145860.276578,100,0.4336009621620178
1692145887.4844773,103,0.4329410791397095
1692145915.011081,106,0.43616944551467896
1692145924.1041381,107,0.4288908541202545
1692145942.2490702,109,0.43846309185028076
1692145987.76684,114,0.42511430382728577
1692146005.8945367,116,0.44316595792770386
1692146051.8535092,121,0.4477527141571045
1692146088.7534049,125,0.447440505027771
1692146098.1761405,126,0.4141996502876282
1692146185.1645083,128,0.45430469512939453
1692146203.1805093,130,0.4205508828163147
1692146217.217949,131,0.4281368851661682
1692146226.0806918,132,0.440777450799942
1692146261.2343569,136,0.4339633584022522
1692146270.1029904,137,0.4208966791629791
1692146323.3461523,143,0.4396859109401703
1692146332.130302,144,0.426154226064682
1692146349.615924,146,0.43576693534851074
1692146358.262606,147,0.40697380900382996
1692146384.2990713,150,0.44166529178619385
1692146445.1578515,157,0.4390546381473541
1692146462.8495836,159,0.4333655536174774
1692146471.8359928,160,0.4223904311656952
1692146489.654042,162,0.43779677152633667
1692146507.576189,164,0.43339818716049194
1692146561.2530081,170,0.4440627992153168
1692146570.2659667,171,0.4180096387863159
1692146579.1293824,172,0.42337027192115784
1692146606.1501968,175,0.4352894723415375
1692146615.18313,176,0.4088446795940399
1692146624.0743883,177,0.4317016899585724
1692146633.142997,178,0.4329949617385864
1692146651.0661852,180,0.4099496304988861
1692146660.1917312,181,0.4508857727050781
1692146687.2390974,184,0.41973572969436646
1692146696.2583447,185,0.4148947596549988
1692146705.2655652,186,0.43128296732902527
1692146732.1051242,189,0.44137775897979736
1692146741.1594503,190,0.424373596906662
1692146750.039607,191,0.42213892936706543
1692146759.0826635,192,0.4364567697048187
1692146786.112595,195,0.454739511013031
1692146822.7254462,199,0.42591211199760437
1692146831.8985848,200,0.4266594350337982
1692146850.3270283,202,0.40977415442466736
1692146859.3240678,203,0.4323674142360687
1692146868.3594778,204,0.43999242782592773
1692146877.2918222,205,0.4351229667663574
1692146895.3419895,207,0.4405212104320526
1692146913.4791927,209,0.42257940769195557
1692146931.5061922,211,0.4202094078063965
1692146949.5063958,213,0.4442322850227356
1692146967.4380832,215,0.4272693991661072
1692146976.6135993,216,0.4310368597507477
1692146994.6337628,218,0.4208841621875763
1692147003.5807545,219,0.40276777744293213
1692147012.7102668,220,0.44380778074264526
1692147021.6241944,221,0.42178821563720703
1692147030.9129543,222,0.42669445276260376
1692147049.0270045,224,0.4338269531726837
